product_id,ASIN,product_name,category,subcategory,brand,base_price,prime_price,rating,review_count,stock_level,prime_eligible,amazon_choice,best_seller,fulfilled_by_amazon,streaming_quality,included_with_prime,warranty_months,alexa_compatible,perishable,whole_foods_product
B13249862,A18227430,Amazon Basics Popular D322,Amazon Basics,Home Essentials,Amazon Basics,135.64,135.64,5.0,3328,564,True,True,False,True,,,,,,
B10325073,A80164035,Amazon Basics Thus H525,Home & Kitchen,Bedding,Amazon Basics,458.23,412.41,3.6,3823,456,True,False,False,True,,,,,,
B59212813,A72049882,Amazon Basics Key Q348,Electronics,Gaming,Amazon Basics,1892.18,1892.18,4.5,6142,326,True,False,False,False,,,36.0,False,,
B98022643,A43254799,Amazon Basics Crime V449,Amazon Fresh,Meat & Seafood,Amazon Basics,10.43,10.43,4.4,1113,39,False,False,False,False,,,,,True,True
B44837706,A23952384,Amazon Basics Blood N537,Electronics,Gaming,Amazon Basics,731.62,658.46,3.6,1457,848,True,True,False,False,,,24.0,True,,
B51553405,A25355156,Amazon Basics Music O767,Fashion,Luxury Stores,Amazon Basics,253.78,253.78,4.5,1880,401,True,False,False,False,,,,,,
B35188387,A70086025,Marsh Note W163,Books & Kindle,Textbooks,Marsh,52.52,52.52,4.0,2923,20,True,False,False,False,,,,,,
B28034839,A83295529,Amazon Basics Case A459,Home & Kitchen,Bedding,Amazon Basics,628.67,628.67,4.8,8419,625,True,False,False,True,,,,,,
B31317484,A75285705,Amazon Basics Above Y568,Prime Video,Movies,Amazon Basics,13.17,13.17,3.9,4344,25,False,False,False,False,SD,True,,,,
B58095450,A99479579,Amazon Essentials Maybe O136,Amazon Fresh,Fresh Produce,Amazon Essentials,109.79,109.79,3.7,4446,374,True,False,False,True,,,,,False,True
B54215605,A35823882,Amazon Essentials What W375,Electronics,Computers,Amazon Essentials,1414.58,1414.58,3.7,8723,747,True,False,False,False,,,24.0,True,,
B30879508,A73086134,Amazon Basics She M836,Electronics,Smart Home,Amazon Basics,1091.34,1091.34,4.6,3153,629,True,False,False,True,,,36.0,False,,
B14358916,A83964373,"Wagner, Fact D152",Prime Video,Documentary,"Wagner,",29.47,29.47,3.8,5924,834,True,False,False,True,HD,True,,,,
B56711420,A67631375,Amazon Basics Total M724,Fashion,Shoes,Amazon Basics,49.78,49.78,4.9,1731,87,True,False,False,True,,,,,,
B80223794,A57780726,Amazon Essentials Rise Q750,Fashion,Athletic Wear,Amazon Essentials,280.76,280.76,4.3,3503,263,False,False,False,True,,,,,,
B37631112,A66079033,Amazon Basics Discuss S765,Amazon Basics,Pet Supplies,Amazon Basics,141.27,141.27,4.3,1958,33,True,False,False,False,,,,,,
B48774121,A93218282,Amazon Basics Nor E557,Home & Kitchen,Furniture,Amazon Basics,130.72,130.72,3.8,259,848,True,False,False,False,,,,,,
B54964328,A82595351,Amazon Basics Indeed P940,Home & Kitchen,Furniture,Amazon Basics,986.49,986.49,3.5,2530,193,True,False,False,False,,,,,,
B24870154,A75914522,Amazon Basics Often I242,Home & Kitchen,Smart Home,Amazon Basics,595.64,595.64,4.8,1032,866,True,False,False,True,,,,,,
B47669492,A67876802,Amazon Basics Decide O306,Amazon Fresh,Whole Foods,Amazon Basics,85.49,85.49,4.0,3656,464,True,False,False,True,,,,,True,False
B36054876,A41004101,Amazon Basics Opportunity P819,Amazon Basics,Home Essentials,Amazon Basics,107.6,107.6,4.7,4980,852,True,False,False,False,,,,,,
B18690159,A94645085,Amazon Essentials Do Y795,Amazon Basics,Electronics,Amazon Essentials,122.21,122.21,4.4,7342,104,True,False,False,True,,,,,,
B80100186,A13460698,Amazon Essentials Read H765,Amazon Fresh,Pantry,Amazon Essentials,87.91,87.91,3.7,4097,735,True,False,False,True,,,,,True,False
B99701296,A82871451,Gomez First Y662,Home & Kitchen,Furniture,Gomez,72.9,72.9,3.6,5934,126,True,False,False,True,,,,,,
B87469506,A72785639,Amazon Essentials Management J337,Fashion,Shoes,Amazon Essentials,108.21,108.21,4.7,2203,810,False,False,False,True,,,,,,
B83279443,A20377729,Thompson-Camacho Receive F352,Prime Video,Movies,Thompson-Camacho,10.12,10.12,4.3,9308,31,True,False,False,True,SD,True,,,,
B67549292,A41046304,"Hicks, Interview T483",Amazon Fresh,Meat & Seafood,"Hicks,",101.03,101.03,4.3,6935,967,False,False,False,True,,,,,False,False
B44178265,A89208239,Amazon Basics Those Q332,Amazon Fresh,Meat & Seafood,Amazon Basics,56.21,56.21,4.0,5531,447,True,False,False,False,,,,,True,False
B12663886,A40005347,"Carson, Soldier V347",Electronics,Phones & Accessories,"Carson,",1610.15,1610.15,3.8,1084,918,False,False,False,True,,,24.0,True,,
B38576577,A79930147,Smith Up K796,Amazon Fresh,Whole Foods,Smith,104.67,104.67,5.0,7310,707,True,False,False,False,,,,,True,True
B49227109,A18041442,Green-Harris And W470,Electronics,Phones & Accessories,Green-Harris,1954.38,1954.38,4.1,2521,476,True,False,False,True,,,36.0,True,,
B58607191,A48892938,Olsen Fire Q227,Prime Video,Documentary,Olsen,7.46,7.46,4.0,8014,550,True,False,True,False,SD,True,,,,
B56221980,A45060861,Amazon Basics Book I394,Electronics,Computers,Amazon Basics,1478.97,1478.97,4.1,2350,513,True,False,False,True,,,24.0,False,,
B37410882,A76457601,Amazon Essentials Use D381,Amazon Basics,Home Essentials,Amazon Essentials,47.84,47.84,4.7,4250,633,True,False,False,True,,,,,,
B91658916,A22983873,Michael-Moran Fear P196,Electronics,Computers,Michael-Moran,1578.16,1578.16,4.3,3194,986,True,True,False,False,,,12.0,True,,
B77816154,A99959955,Amazon Basics If Y208,Fashion,Shoes,Amazon Basics,381.15,343.03,4.2,1606,67,True,False,False,True,,,,,,
B33167955,A38995006,Amazon Essentials Hair Z549,Home & Kitchen,Furniture,Amazon Essentials,294.74,265.27,4.3,5396,533,True,False,False,False,,,,,,
B96873881,A34006798,Amazon Essentials Entire X367,Electronics,Amazon Devices,Amazon Essentials,670.73,603.66,4.8,8783,126,False,False,False,False,,,36.0,False,,
B55643665,A26732751,Amazon Basics Carry N641,Amazon Fresh,Pantry,Amazon Basics,169.77,152.79,3.6,1374,992,True,False,False,True,,,,,False,True
B10919506,A66066964,Jones-Smith Particular S410,Electronics,Phones & Accessories,Jones-Smith,1747.38,1747.38,4.5,2675,734,True,False,False,True,,,12.0,True,,
B70933938,A87557929,Castaneda Bar J660,Books & Kindle,Prime Reading,Castaneda,78.45,78.45,3.5,2830,386,True,False,False,True,,,,,,
B70331583,A12072436,Amazon Basics Great B238,Books & Kindle,Prime Reading,Amazon Basics,17.58,15.82,4.7,3376,791,True,False,False,True,,,,,,
B23965791,A22323628,"Lara, Conference A517",Home & Kitchen,Kitchen & Dining,"Lara,",232.51,232.51,3.6,5209,112,False,False,False,True,,,,,,
B33193400,A24082229,Amazon Basics Pay L364,Amazon Fresh,Meat & Seafood,Amazon Basics,78.6,78.6,5.0,6978,193,True,False,False,True,,,,,True,False
B96108119,A70538823,Amazon Essentials Toward L957,Fashion,Luxury Stores,Amazon Essentials,141.12,127.01,4.5,871,213,True,False,False,True,,,,,,
B72171844,A69710471,Amazon Essentials Doctor X702,Prime Video,Documentary,Amazon Essentials,29.69,29.69,4.1,1867,871,False,False,False,True,SD,True,,,,
B65525002,A76490470,Mcdaniel-Garcia Relationship B692,Fashion,Athletic Wear,Mcdaniel-Garcia,98.93,89.04,4.5,4391,527,True,False,False,True,,,,,,
B82409856,A49162465,Amazon Essentials They O203,Amazon Fresh,Meat & Seafood,Amazon Essentials,147.63,147.63,3.5,2017,687,True,False,False,False,,,,,True,False
B84704919,A98977258,Amazon Essentials Wish V614,Amazon Basics,Office Products,Amazon Essentials,21.89,21.89,3.9,8029,286,True,False,False,True,,,,,,
B51229174,A18795255,Amazon Basics Cultural E215,Electronics,Computers,Amazon Basics,1357.83,1357.83,4.0,483,801,True,False,False,True,,,36.0,False,,
B83786139,A21019808,Amazon Essentials Simple C615,Amazon Basics,Pet Supplies,Amazon Essentials,115.61,115.61,5.0,1667,745,False,False,False,True,,,,,,
B10319048,A90646286,Amazon Essentials At V600,Fashion,Shoes,Amazon Essentials,149.28,149.28,3.7,9926,499,True,False,True,True,,,,,,
B36855804,A91630342,Hooper-Costa Table K295,Electronics,Computers,Hooper-Costa,1921.73,1921.73,4.9,433,353,True,False,False,True,,,36.0,False,,
B84625168,A25636628,Oconnor-Peterson Grow H574,Home & Kitchen,Bedding,Oconnor-Peterson,425.57,383.01,4.3,2634,991,True,False,False,False,,,,,,
B66927816,A40508496,Amazon Basics Garden I453,Amazon Basics,Electronics,Amazon Basics,35.27,31.74,5.0,1981,211,False,False,False,True,,,,,,
B56090872,A47604545,Amazon Essentials Discussion E268,Electronics,Phones & Accessories,Amazon Essentials,1240.65,1116.59,4.2,6873,478,True,False,False,False,,,36.0,False,,
B74146632,A45220516,Amazon Essentials About C102,Home & Kitchen,Furniture,Amazon Essentials,392.23,392.23,4.0,6445,193,False,False,False,False,,,,,,
B31083484,A28905935,"Dean, Economy F796",Amazon Fresh,Fresh Produce,"Dean,",55.84,50.26,4.2,2269,255,True,False,False,True,,,,,True,False
B82544261,A95839674,Pruitt Great I729,Books & Kindle,Textbooks,Pruitt,17.54,17.54,4.7,8454,702,True,False,False,True,,,,,,
B35223873,A36580389,Walker-Henson Scene L152,Amazon Basics,Electronics,Walker-Henson,97.4,97.4,5.0,9013,75,True,False,False,True,,,,,,
B34935639,A93610957,Gonzalez-Mcmahon Official L592,Books & Kindle,Kindle eBooks,Gonzalez-Mcmahon,75.66,75.66,4.7,9108,707,True,False,False,False,,,,,,
B90925457,A69710101,Morris Box S420,Home & Kitchen,Furniture,Morris,283.87,283.87,5.0,1253,362,True,False,False,False,,,,,,
B55515015,A25450478,Amazon Basics Line R812,Prime Video,Movies,Amazon Basics,23.74,21.37,4.7,4468,833,True,False,False,True,HD,False,,,,
B36135971,A42779824,"Rodriguez, Just N649",Home & Kitchen,Smart Home,"Rodriguez,",174.66,174.66,3.6,5224,631,True,False,False,False,,,,,,
B40760245,A58679414,"Crawford, Resource N482",Prime Video,Documentary,"Crawford,",9.13,8.22,3.9,9914,348,True,False,False,True,SD,False,,,,
B64123304,A70305250,Amazon Essentials Then P995,Amazon Basics,Fitness,Amazon Essentials,68.85,68.85,4.5,3448,718,True,False,False,True,,,,,,
B87227357,A70756603,Harris-Knight Growth M696,Books & Kindle,Kindle eBooks,Harris-Knight,65.46,58.91,4.6,2647,604,True,False,False,True,,,,,,
B19189004,A33789130,Amazon Basics Drop U541,Electronics,Amazon Devices,Amazon Basics,1334.43,1200.99,3.9,7566,898,True,False,False,False,,,12.0,True,,
B88503757,A32074848,Amazon Basics Everyone Y344,Prime Video,TV Shows,Amazon Basics,1.81,1.63,3.7,222,102,True,False,False,True,HD,True,,,,
B41883474,A74442659,Amazon Basics Fish C790,Fashion,Luxury Stores,Amazon Basics,276.77,276.77,4.1,9797,34,False,False,False,True,,,,,,
B92311098,A89609876,Amazon Essentials Best G360,Home & Kitchen,Bedding,Amazon Essentials,574.84,517.36,3.7,4532,339,True,False,False,False,,,,,,
B11280427,A32587489,"Baldwin, Brother U746",Books & Kindle,Paperbacks,"Baldwin,",63.52,63.52,4.3,6255,305,True,False,False,True,,,,,,
B13816083,A61920042,Amazon Essentials Level G935,Home & Kitchen,Furniture,Amazon Essentials,965.4,965.4,4.6,8346,793,True,False,False,True,,,,,,
B57955116,A17330727,"Mcgrath, Up O597",Amazon Fresh,Fresh Produce,"Mcgrath,",34.67,34.67,4.6,6754,182,True,False,False,True,,,,,True,False
B12326888,A47060719,Woods-Lloyd Often Q435,Prime Video,TV Shows,Woods-Lloyd,5.11,4.6,4.2,1653,974,True,False,False,True,4K,True,,,,
B23048200,A81511958,Amazon Basics As Z530,Amazon Fresh,Meat & Seafood,Amazon Basics,99.71,89.74,3.8,1805,477,True,False,False,True,,,,,True,True
B50938617,A20106835,Amazon Basics Back C698,Electronics,Computers,Amazon Basics,674.96,674.96,4.1,5762,150,True,False,False,True,,,12.0,False,,
B96779861,A99392457,Amazon Basics Nor H168,Amazon Basics,Electronics,Amazon Basics,147.75,147.75,3.8,8851,104,True,False,False,True,,,,,,
B36582213,A63830081,Amazon Basics Himself G521,Amazon Fresh,Meat & Seafood,Amazon Basics,149.92,134.93,4.0,9108,851,True,False,True,True,,,,,False,True
B88725193,A23509898,Amazon Basics Hot M962,Prime Video,Kids,Amazon Basics,11.89,11.89,3.8,6996,911,False,False,False,True,HD,False,,,,
B77415802,A35338051,Amazon Essentials Adult J749,Amazon Fresh,Pantry,Amazon Essentials,165.5,148.95,4.6,7233,492,True,False,False,False,,,,,True,False
B42185769,A46528956,Anderson-Nguyen Main P665,Books & Kindle,Audiobooks,Anderson-Nguyen,37.22,33.5,4.0,9951,549,True,False,False,True,,,,,,
B80604756,A85582556,Amazon Essentials Possible A670,Home & Kitchen,Bedding,Amazon Essentials,758.91,683.02,4.5,7590,562,False,False,False,True,,,,,,
B93870066,A91290759,Amazon Essentials Laugh H159,Books & Kindle,Textbooks,Amazon Essentials,92.89,92.89,3.7,316,121,False,False,False,True,,,,,,
B47193077,A72023303,Amazon Essentials Between I558,Prime Video,Movies,Amazon Essentials,23.11,20.8,4.4,2884,847,True,False,False,True,SD,True,,,,
B57928644,A50121079,Velazquez-Lambert Deep H943,Books & Kindle,Textbooks,Velazquez-Lambert,63.18,56.86,3.7,9580,386,True,False,False,True,,,,,,
B45913907,A95340305,Amazon Essentials Ok P263,Electronics,Phones & Accessories,Amazon Essentials,1228.39,1105.55,4.7,3678,305,True,False,False,False,,,12.0,True,,
B41030668,A81630274,Parsons Democrat R733,Books & Kindle,Prime Reading,Parsons,74.24,74.24,4.3,450,999,True,False,False,False,,,,,,
B87722804,A30205511,Amazon Basics War I373,Amazon Fresh,Snacks,Amazon Basics,119.9,119.9,4.3,4412,197,True,True,False,False,,,,,True,True
B77248824,A86011175,"Brown, Tend Z771",Home & Kitchen,Bedding,"Brown,",41.29,37.16,4.4,1135,350,False,False,False,False,,,,,,
B40284234,A93954407,Lee-Walker Do A732,Fashion,Athletic Wear,Lee-Walker,465.89,465.89,4.9,4545,59,True,False,False,True,,,,,,
B99995636,A21988715,Amazon Basics Door E323,Amazon Basics,Pet Supplies,Amazon Basics,95.02,95.02,4.4,438,589,False,False,False,True,,,,,,
B15007818,A18820825,Amazon Essentials Fine B942,Amazon Basics,Pet Supplies,Amazon Essentials,100.39,100.39,4.8,2619,611,True,False,False,False,,,,,,
B22881704,A59917084,Amazon Essentials Billion J365,Electronics,Phones & Accessories,Amazon Essentials,1925.7,1925.7,4.4,9239,835,True,False,False,False,,,12.0,True,,
B12003697,A53333076,Amazon Essentials Quickly B569,Amazon Basics,Pet Supplies,Amazon Essentials,147.01,132.31,4.7,5601,993,False,False,False,False,,,,,,
B77986325,A56552500,Amazon Essentials By P565,Prime Video,Movies,Amazon Essentials,11.38,11.38,4.0,4912,357,True,False,False,True,HD,True,,,,
B74492016,A81829519,Amazon Essentials Dream L806,Home & Kitchen,Smart Home,Amazon Essentials,632.34,632.34,4.3,8586,1,True,False,False,True,,,,,,
B90926086,A11603546,"Brooks, Far B728",Prime Video,TV Shows,"Brooks,",11.39,10.25,4.5,3479,263,True,False,False,True,4K,False,,,,
B61655972,A29360706,Amazon Essentials Party S171,Amazon Basics,Home Essentials,Amazon Essentials,41.11,37.0,4.8,2718,985,False,False,False,False,,,,,,
B57611264,A36206387,Amazon Essentials Science C230,Fashion,Shoes,Amazon Essentials,305.69,275.12,4.8,3597,715,True,False,False,True,,,,,,
B61923870,A42882744,Amazon Essentials Town S386,Fashion,Amazon Fashion,Amazon Essentials,213.77,213.77,4.8,3210,266,True,False,False,True,,,,,,
B76482655,A35563218,Dalton Ready U224,Books & Kindle,Audiobooks,Dalton,29.97,29.97,3.9,2150,727,True,True,False,True,,,,,,
B75616909,A54781413,Amazon Essentials Soon Z780,Home & Kitchen,Furniture,Amazon Essentials,312.97,312.97,4.5,3590,198,True,False,False,True,,,,,,
B29941045,A52365380,Amazon Essentials Old L488,Fashion,Jewelry,Amazon Essentials,73.97,73.97,4.5,594,771,True,False,False,True,,,,,,
B63917274,A96870546,Amazon Essentials Try W596,Electronics,Smart Home,Amazon Essentials,93.78,93.78,4.2,4521,686,True,False,False,True,,,24.0,True,,
B38111950,A21815318,Amazon Essentials Hear E249,Electronics,Gaming,Amazon Essentials,1097.13,1097.13,4.3,2199,844,True,False,False,True,,,12.0,True,,
B35632430,A43909701,Amazon Basics Seem R272,Prime Video,TV Shows,Amazon Basics,7.61,7.61,4.5,2585,604,True,False,False,False,4K,True,,,,
B37647715,A89085070,Amazon Essentials Research B891,Amazon Fresh,Whole Foods,Amazon Essentials,57.18,57.18,3.6,6569,662,True,False,False,True,,,,,False,False
B86061156,A77410154,Amazon Basics Gas U585,Amazon Fresh,Snacks,Amazon Basics,140.98,140.98,4.6,8121,963,False,False,False,True,,,,,True,True
B53309073,A16596554,Amazon Basics Business B773,Amazon Basics,Office Products,Amazon Basics,139.24,139.24,4.4,6590,124,True,False,False,True,,,,,,
B60840048,A11591908,Amazon Basics Teacher I782,Fashion,Amazon Fashion,Amazon Basics,60.26,60.26,4.7,5779,334,True,False,True,False,,,,,,
B61952098,A44722489,Amazon Basics Happen B236,Electronics,Amazon Devices,Amazon Basics,1173.94,1173.94,4.5,2235,65,True,False,False,True,,,36.0,False,,
B34109855,A40149564,Carr Must D270,Amazon Fresh,Whole Foods,Carr,4.1,3.69,3.9,5688,207,True,False,False,False,,,,,False,False
B19682786,A67788280,Amazon Essentials Improve E419,Amazon Basics,Pet Supplies,Amazon Essentials,25.6,25.6,3.5,2400,728,True,False,False,True,,,,,,
B75021742,A26792763,Amazon Basics Enter E943,Amazon Basics,Fitness,Amazon Basics,93.77,93.77,3.9,4579,964,True,False,False,True,,,,,,
B93448323,A66476472,Scott-Mccullough Investment R390,Amazon Basics,Pet Supplies,Scott-Mccullough,57.38,57.38,4.7,2579,420,False,False,False,True,,,,,,
B72075807,A63961108,Amazon Basics Degree Y169,Amazon Fresh,Fresh Produce,Amazon Basics,147.06,147.06,3.6,1261,360,True,False,False,False,,,,,False,False
B45301195,A48406226,Williams Perhaps O690,Prime Video,TV Shows,Williams,11.45,10.3,4.0,1995,834,True,False,False,True,HD,True,,,,
B78758374,A85459670,Amazon Basics Rise D412,Electronics,Smart Home,Amazon Basics,1673.78,1673.78,3.7,3688,306,True,False,False,False,,,12.0,False,,
B80968520,A91054895,Amazon Essentials Character X151,Prime Video,Documentary,Amazon Essentials,29.28,29.28,3.6,6815,349,True,False,False,True,4K,False,,,,
B16524619,A61377478,Gentry Myself B314,Amazon Basics,Pet Supplies,Gentry,116.41,104.77,5.0,8667,170,True,False,False,True,,,,,,
B91077866,A65894236,Amazon Essentials Character T992,Home & Kitchen,Kitchen & Dining,Amazon Essentials,620.1,620.1,4.4,8602,844,False,False,False,True,,,,,,
B12495893,A13208857,Amazon Basics Paper G831,Fashion,Luxury Stores,Amazon Basics,225.36,225.36,4.2,5135,116,True,False,False,True,,,,,,
B98917362,A15174453,Carpenter Environmental Y742,Books & Kindle,Paperbacks,Carpenter,5.55,5.0,4.0,7963,802,True,False,False,False,,,,,,
B47758019,A74492992,Amazon Essentials Task T655,Home & Kitchen,Kitchen & Dining,Amazon Essentials,50.22,50.22,4.9,230,617,True,False,False,True,,,,,,
B14367019,A19206977,Amazon Basics May I614,Amazon Fresh,Snacks,Amazon Basics,135.5,135.5,4.8,3846,791,True,False,False,True,,,,,True,True
B18374838,A64595342,"Stone, Each L368",Amazon Basics,Office Products,"Stone,",49.2,49.2,3.8,6834,554,True,False,False,False,,,,,,
B46099092,A17277330,Amazon Essentials Everything T540,Prime Video,Prime Originals,Amazon Essentials,22.43,22.43,4.1,6805,174,False,False,False,True,4K,False,,,,
B97937576,A41475849,Amazon Basics He Q886,Amazon Fresh,Pantry,Amazon Basics,197.76,197.76,4.3,5902,778,True,False,False,True,,,,,False,False
B25316312,A96956712,Amazon Essentials Them D476,Prime Video,Kids,Amazon Essentials,18.71,16.84,4.1,9723,770,True,False,False,True,HD,True,,,,
B94255516,A24586677,Amazon Basics Executive L932,Electronics,Phones & Accessories,Amazon Basics,180.09,180.09,3.8,2848,470,True,False,False,True,,,12.0,False,,
B51239266,A78318717,Amazon Essentials Into L395,Electronics,Computers,Amazon Essentials,389.29,389.29,4.8,4986,470,True,False,False,True,,,12.0,True,,
B71898608,A39797394,"Murray, Word D533",Books & Kindle,Prime Reading,"Murray,",76.83,76.83,4.9,7694,597,True,False,False,False,,,,,,
B28371489,A85127560,Davis Month C793,Electronics,Amazon Devices,Davis,864.44,864.44,3.6,2790,254,True,False,False,True,,,12.0,False,,
B35547055,A73666218,Williams Specific Y203,Amazon Fresh,Pantry,Williams,44.29,44.29,4.7,584,306,True,False,False,False,,,,,False,False
B14800562,A44007470,Amazon Essentials Check B466,Fashion,Jewelry,Amazon Essentials,103.14,103.14,3.8,2791,321,False,False,False,False,,,,,,
B57463692,A92296306,Amazon Essentials Any H593,Amazon Basics,Home Essentials,Amazon Essentials,17.0,15.3,4.0,1288,22,False,False,False,True,,,,,,
B10816395,A93057620,Campbell-Weiss One W674,Books & Kindle,Textbooks,Campbell-Weiss,9.97,9.97,4.0,7020,646,True,False,False,True,,,,,,
B58099445,A46993114,Amazon Basics Beyond P592,Amazon Fresh,Snacks,Amazon Basics,83.81,75.43,4.7,1583,324,True,False,False,True,,,,,True,False
B15970472,A65420898,Amazon Essentials Throw Y486,Amazon Basics,Pet Supplies,Amazon Essentials,43.56,43.56,3.6,1995,90,False,False,False,False,,,,,,
B55799439,A35132685,Amazon Essentials Green H517,Amazon Fresh,Meat & Seafood,Amazon Essentials,19.89,19.89,4.4,2868,48,True,False,False,False,,,,,False,True
B60598926,A49273283,Allen Religious Y785,Amazon Fresh,Meat & Seafood,Allen,50.33,50.33,5.0,6895,863,False,False,False,False,,,,,True,True
B95802615,A75836671,Amazon Essentials Sit N457,Amazon Fresh,Fresh Produce,Amazon Essentials,137.06,123.35,3.8,2370,9,True,False,False,True,,,,,True,False
B24416975,A38945094,Henry Determine M784,Amazon Basics,Office Products,Henry,116.2,116.2,4.5,4690,583,False,False,True,True,,,,,,
B97497914,A10402067,Amazon Essentials Church H656,Fashion,Luxury Stores,Amazon Essentials,480.9,480.9,4.6,2102,523,False,False,False,True,,,,,,
B21192637,A33970474,Carlson-Perez Section C979,Books & Kindle,Kindle eBooks,Carlson-Perez,77.85,77.85,4.6,8557,346,False,False,False,True,,,,,,
B51805408,A34389023,"Bell, World I221",Prime Video,TV Shows,"Bell,",14.64,13.18,4.5,8789,588,False,False,False,True,HD,False,,,,
B13745396,A52369855,Amazon Basics Return M549,Home & Kitchen,Furniture,Amazon Basics,896.86,896.86,4.1,4417,455,True,False,False,True,,,,,,
B16241166,A64973331,Roberts Investment P373,Fashion,Athletic Wear,Roberts,126.2,113.58,5.0,1578,365,True,False,False,False,,,,,,
B99674163,A53374280,Amazon Essentials Find Q725,Books & Kindle,Paperbacks,Amazon Essentials,37.98,37.98,4.3,5204,801,True,False,False,True,,,,,,
B91790470,A41700038,Amazon Essentials Everything U230,Amazon Fresh,Meat & Seafood,Amazon Essentials,9.45,9.45,4.8,5635,297,True,False,False,True,,,,,True,False
B76355422,A60252117,Amazon Basics Yourself V286,Electronics,Smart Home,Amazon Basics,538.64,484.78,4.4,7363,332,True,False,False,True,,,12.0,True,,
B49649143,A16018267,Amazon Basics Draw H929,Amazon Fresh,Pantry,Amazon Basics,87.49,87.49,4.3,2017,452,False,False,False,True,,,,,True,False
B60028439,A96852602,"Smith, East Z557",Electronics,Phones & Accessories,"Smith,",973.77,973.77,3.5,427,831,True,False,False,True,,,24.0,True,,
B40347947,A51866619,Amazon Essentials Participant P524,Amazon Fresh,Fresh Produce,Amazon Essentials,112.09,112.09,4.3,8828,595,True,False,False,False,,,,,False,True
B96684236,A97554913,"Castillo, Win K660",Home & Kitchen,Smart Home,"Castillo,",328.38,328.38,3.8,5958,628,True,False,False,True,,,,,,
B32915553,A19541122,Amazon Basics Road P634,Amazon Basics,Home Essentials,Amazon Basics,49.75,49.75,4.9,3829,664,True,False,False,True,,,,,,
B29728873,A15200719,Amazon Essentials Wind U267,Prime Video,Prime Originals,Amazon Essentials,7.58,7.58,4.3,7463,590,True,True,False,False,4K,True,,,,
B87988160,A43677630,Amazon Basics Discussion A642,Electronics,Amazon Devices,Amazon Basics,416.73,375.06,4.7,543,936,False,False,False,True,,,24.0,False,,
B55018037,A51307215,Amazon Basics Expect R820,Amazon Fresh,Whole Foods,Amazon Basics,6.66,6.66,4.2,1686,612,False,False,False,True,,,,,True,True
B44126029,A65497962,"Kennedy, Prove U821",Prime Video,Kids,"Kennedy,",27.13,27.13,4.8,2863,728,True,False,False,True,4K,True,,,,
B74393967,A92782294,Vega-Jenkins Early X550,Prime Video,Documentary,Vega-Jenkins,5.07,5.07,4.1,4321,758,True,False,False,True,4K,True,,,,
B59850534,A27459918,"Byrd, Help A927",Books & Kindle,Kindle eBooks,"Byrd,",94.42,84.98,4.3,7716,596,False,False,False,False,,,,,,
B55660801,A34038426,Amazon Basics Man T383,Amazon Basics,Fitness,Amazon Basics,15.35,15.35,3.9,2396,665,True,False,False,True,,,,,,
B32054482,A72171531,Amazon Basics Country X283,Electronics,Computers,Amazon Basics,1815.85,1815.85,4.3,4219,643,True,False,False,True,,,36.0,False,,
B68009655,A20044999,Amazon Basics Reach P407,Amazon Fresh,Meat & Seafood,Amazon Basics,94.49,94.49,4.1,4133,621,True,False,False,True,,,,,True,False
B37013754,A16880776,"Morton, Level N137",Electronics,Smart Home,"Morton,",509.75,509.75,4.4,7200,532,True,False,False,False,,,12.0,False,,
B37719174,A96218103,Amazon Essentials Where B536,Amazon Fresh,Snacks,Amazon Essentials,136.48,136.48,4.9,3219,830,True,False,False,True,,,,,True,False
B17827900,A50752505,Adkins Less X592,Amazon Basics,Electronics,Adkins,99.36,89.42,4.1,7583,72,True,False,False,True,,,,,,
B34235590,A51475565,"Knight, Each U770",Electronics,Phones & Accessories,"Knight,",1484.97,1484.97,4.1,8484,662,True,True,False,False,,,24.0,True,,
B86698771,A96052176,Amazon Essentials Blue O451,Books & Kindle,Paperbacks,Amazon Essentials,14.08,14.08,3.8,927,466,True,False,False,True,,,,,,
B69800065,A94386358,Amazon Basics Marriage L851,Electronics,Phones & Accessories,Amazon Basics,37.12,33.41,4.3,1224,771,True,False,False,True,,,24.0,False,,
B37231143,A87734155,Williams-Singleton A U655,Prime Video,Movies,Williams-Singleton,16.04,16.04,3.7,7900,166,True,False,False,True,4K,False,,,,
B34231574,A90652064,Amazon Basics Food A127,Amazon Basics,Fitness,Amazon Basics,113.5,113.5,4.6,7481,598,True,False,False,False,,,,,,
B51068569,A20403241,Amazon Basics Push E155,Home & Kitchen,Storage,Amazon Basics,538.01,538.01,4.5,4943,290,False,False,False,True,,,,,,
B60034610,A73485152,"Gray, That N464",Amazon Fresh,Snacks,"Gray,",164.54,164.54,3.5,3054,174,False,False,False,False,,,,,True,True
B78926633,A57445720,Amazon Basics Much D888,Home & Kitchen,Furniture,Amazon Basics,968.89,968.89,4.1,2519,888,True,False,False,True,,,,,,
B67998350,A35975440,Noble-Cobb Cut C678,Fashion,Shoes,Noble-Cobb,274.95,274.95,4.9,6531,841,True,False,False,True,,,,,,
B43126084,A76912904,Amazon Basics Take O374,Electronics,Phones & Accessories,Amazon Basics,381.24,343.12,4.7,6248,616,True,False,False,True,,,12.0,False,,
B80793691,A80859960,Amazon Essentials Fact A382,Amazon Fresh,Whole Foods,Amazon Essentials,15.35,13.81,4.2,3453,983,True,False,False,True,,,,,True,False
