user_id,age,gender,location,is_prime_member,prime_membership_years,amazon_household,has_amazon_credit_card,preferred_categories,account_creation_date,prime_benefits_used,average_annual_spend,has_alexa_device,has_kindle,subscribe_and_save
65ec2893-e444-42bf-b91c-0a5b370177f6,41,M,Murphytown,True,6,True,False,"['Books & Kindle', 'Home & Kitchen', 'Amazon Fresh']",2018-04-05,"['Prime Reading', 'Amazon Fresh']",2234,False,False,False
170d58db-78dd-4a02-964f-37bab9cb470c,48,M,Allisonport,False,0,False,False,"['Books & Kindle', 'Prime Video', 'Home & Kitchen']",2018-03-20,[],3299,False,False,False
73c81af5-e0f8-4a0c-b204-31f7ce17ee6e,60,F,West Michaelshire,True,1,True,False,"['Prime Video', 'Home & Kitchen', 'Books & Kindle', 'Amazon Basics']",2023-05-09,"['Free Two-Day Shipping', 'Prime Gaming', 'Prime Video', 'Prime Music', 'Prime Reading', 'Amazon Fresh']",2644,False,False,False
a5ffa269-b744-445b-b0cd-e67c3b201203,36,Other,Nguyenborough,True,2,False,True,"['Amazon Basics', 'Electronics']",2020-06-14,"['Prime Gaming', 'Prime Music']",268,False,False,False
7473fc78-adf1-4447-9aa6-820f4ce03deb,61,M,Thomashaven,False,0,True,True,"['Amazon Fresh', 'Fashion', 'Books & Kindle']",2024-05-21,[],4036,True,True,False
47be43be-63e6-405b-ae0f-0d1acdceec3b,47,Other,West Kevin,False,0,True,True,"['Home & Kitchen', 'Fashion', 'Books & Kindle', 'Amazon Fresh']",2018-05-01,[],3543,False,False,False
2517cfa0-7024-497c-9cc3-ee46895a6bad,25,M,Port Sara,False,0,True,True,"['Amazon Basics', 'Home & Kitchen', 'Prime Video', 'Fashion']",2020-11-28,[],249,True,True,True
abf37556-83b7-4348-b72b-7a2dfcbcab1d,49,Other,West Geoffreyberg,False,0,False,True,"['Amazon Fresh', 'Books & Kindle', 'Electronics', 'Amazon Basics']",2019-12-05,[],3030,False,False,False
82724b16-3098-4eec-ae5c-e6fc3aff0883,39,Other,Davidchester,True,5,True,False,"['Amazon Basics', 'Home & Kitchen', 'Amazon Fresh']",2020-12-30,"['Prime Video', 'Free Two-Day Shipping', 'Prime Music', 'Prime Gaming', 'Prime Reading', 'Amazon Fresh']",2297,False,False,False
48d0f247-1700-4869-9193-c7664670c2c2,26,Other,East Carla,False,0,True,False,"['Home & Kitchen', 'Prime Video', 'Fashion']",2024-06-25,[],2012,False,False,False
2e6aa5ea-3db0-43e2-8c8a-31113b0d80e7,21,F,Andersontown,True,0,False,False,"['Fashion', 'Electronics']",2022-04-16,"['Prime Gaming', 'Prime Music', 'Free Two-Day Shipping', 'Prime Reading']",1245,False,False,False
a1c25de8-a276-4442-b1bb-d5681e1236e1,30,M,North Jackport,False,0,False,False,"['Prime Video', 'Amazon Basics']",2023-12-25,[],3543,False,False,False
2e187b0f-76f7-4e78-91bb-0f573db3b31f,39,Other,Barberfort,True,3,True,False,"['Electronics', 'Home & Kitchen', 'Fashion', 'Amazon Fresh']",2019-11-18,"['Prime Video', 'Prime Music', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Gaming']",2388,False,False,False
fa5fd369-dcdd-41b7-bcdf-c25aaba65f72,53,F,Tylertown,True,3,True,False,"['Prime Video', 'Amazon Basics', 'Fashion', 'Home & Kitchen']",2024-08-06,"['Prime Music', 'Prime Video', 'Prime Reading', 'Free Two-Day Shipping']",3815,True,True,False
47d02675-76c0-4795-9d6f-f87b69cf7122,52,F,Derrickfort,False,0,False,False,"['Home & Kitchen', 'Books & Kindle', 'Prime Video']",2020-10-04,[],518,False,False,True
257a4c56-8e29-4908-b0f5-a012be502ab3,40,F,Port Lindaside,True,0,True,False,"['Amazon Basics', 'Books & Kindle']",2018-07-06,"['Prime Music', 'Prime Reading']",2157,True,False,True
df9fc766-da30-4412-a6e6-3af311891c88,42,Other,Scottstad,True,3,False,False,"['Amazon Fresh', 'Books & Kindle', 'Electronics', 'Prime Video']",2018-10-16,"['Prime Music', 'Prime Video', 'Prime Reading']",3672,False,False,False
b71bcdb9-ba31-40a2-829f-0cadb52f3b20,54,M,South Cynthiaberg,True,9,False,True,"['Electronics', 'Prime Video', 'Home & Kitchen', 'Fashion']",2023-09-22,"['Prime Gaming', 'Prime Video', 'Prime Music', 'Prime Reading', 'Amazon Fresh']",2564,True,True,False
9a032026-7e1a-42a9-80eb-ae9164789bba,62,M,West Nicoletown,False,0,True,False,"['Electronics', 'Home & Kitchen', 'Prime Video']",2021-10-03,[],1721,True,False,False
441027f8-680b-45cf-b7ab-5a86ae2799e0,67,Other,Port Paul,True,6,False,False,"['Books & Kindle', 'Amazon Basics', 'Amazon Fresh', 'Fashion']",2019-01-07,"['Amazon Fresh', 'Prime Music']",3883,True,True,False
77c3c1a6-a6f3-4d1d-887b-8445ef579b10,56,M,Jessicaville,True,9,True,True,"['Prime Video', 'Electronics']",2024-12-19,"['Prime Reading', 'Prime Music', 'Free Two-Day Shipping', 'Prime Gaming', 'Amazon Fresh', 'Prime Video']",1772,False,True,False
edde55e2-fdeb-4377-824a-14fc8667c11c,68,M,Amberport,False,0,False,False,"['Home & Kitchen', 'Fashion']",2022-09-27,[],3722,True,True,False
5b1f1405-5342-4d5a-a9b9-73e760bf86c3,68,Other,South Brentport,True,1,False,False,"['Prime Video', 'Electronics', 'Books & Kindle', 'Amazon Basics']",2024-10-13,"['Prime Reading', 'Free Two-Day Shipping']",2518,False,False,False
05735a43-455d-4c32-8468-5154ba548dae,23,F,Jacktown,False,0,False,False,"['Books & Kindle', 'Amazon Fresh', 'Fashion']",2019-07-22,[],2808,False,False,False
a3b1a905-e4ee-4223-a356-72c8bb4c5555,45,Other,Nicholasshire,True,3,False,False,"['Prime Video', 'Fashion', 'Amazon Basics']",2020-05-04,"['Prime Video', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Reading']",4949,False,False,False
26ed52f8-f357-492a-89a0-85cf8bc8f621,46,F,Lake Bethany,False,0,False,False,"['Electronics', 'Home & Kitchen']",2021-07-22,[],3878,False,False,False
a7aebd2d-b22b-4ee6-9255-1414cca30851,44,Other,Port Stephanieberg,True,7,False,True,"['Amazon Fresh', 'Amazon Basics', 'Home & Kitchen']",2018-12-09,"['Prime Gaming', 'Free Two-Day Shipping']",102,False,False,False
7b6e08aa-5454-4237-9240-aff3db8bbcca,39,M,Joshuaville,True,4,True,False,"['Books & Kindle', 'Fashion', 'Amazon Basics']",2021-03-14,"['Free Two-Day Shipping', 'Prime Gaming', 'Prime Music', 'Prime Video', 'Prime Reading', 'Amazon Fresh']",484,False,False,False
1baa0e29-5fb1-41e7-9f7c-9916567af09b,58,Other,North Sarah,True,3,False,False,"['Amazon Fresh', 'Home & Kitchen', 'Fashion']",2023-02-21,"['Prime Video', 'Prime Music', 'Amazon Fresh', 'Prime Reading']",3132,False,False,False
335805b7-ebfd-4532-98ee-b30b1b8b0a95,58,F,Elizabethburgh,False,0,True,True,"['Amazon Fresh', 'Amazon Basics', 'Prime Video', 'Fashion']",2022-05-03,[],1530,False,False,False
c668cd84-737d-4126-918f-a0ed17753c57,34,F,Elizabethstad,True,5,False,False,"['Books & Kindle', 'Fashion', 'Prime Video', 'Amazon Fresh']",2018-05-03,"['Amazon Fresh', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Music', 'Prime Video']",471,True,False,False
42dcfc64-5f4e-445a-9a76-8f2b460fff1a,46,M,Sellerstown,True,5,False,True,"['Books & Kindle', 'Prime Video', 'Amazon Fresh', 'Fashion']",2023-08-11,"['Prime Gaming', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Video', 'Prime Music']",230,True,False,True
30a42d10-ec0e-44d0-ad5d-9fcb4239c84c,29,Other,Patriciahaven,True,8,False,False,"['Amazon Fresh', 'Books & Kindle', 'Home & Kitchen', 'Fashion']",2021-02-12,"['Prime Reading', 'Prime Video', 'Amazon Fresh', 'Prime Gaming', 'Prime Music']",4063,False,False,False
00696aed-5ab8-4401-b43d-4812106d0e4e,27,F,New Ryan,False,0,True,False,"['Electronics', 'Books & Kindle']",2019-03-03,[],4634,False,False,False
0a00f64f-5e1a-47fd-862f-d5bf55b988c5,27,Other,Reginaland,True,10,False,False,"['Amazon Basics', 'Fashion', 'Home & Kitchen']",2022-05-17,"['Free Two-Day Shipping', 'Prime Video', 'Prime Reading', 'Prime Music', 'Prime Gaming', 'Amazon Fresh']",1782,False,False,False
d4ddf1e3-b359-40da-9296-fbafdd1ddc6b,54,M,Smithfurt,True,2,False,True,"['Fashion', 'Home & Kitchen', 'Electronics', 'Books & Kindle']",2023-12-04,"['Prime Video', 'Amazon Fresh', 'Prime Gaming', 'Prime Music', 'Free Two-Day Shipping']",1085,False,True,False
a214a710-adda-4d76-91ec-39527cbc1f9e,42,M,East Nancystad,False,0,False,True,"['Books & Kindle', 'Amazon Fresh', 'Electronics', 'Fashion']",2021-01-21,[],402,False,False,False
6fed21d1-dad1-4d30-bbbb-1603602d4f8f,19,M,Elizabethberg,False,0,True,True,"['Fashion', 'Prime Video', 'Books & Kindle']",2024-09-22,[],675,False,True,False
550e0e18-ba49-4167-b219-b3c344eff8cd,58,F,Kristabury,False,0,True,False,"['Prime Video', 'Fashion', 'Amazon Fresh']",2024-09-23,[],4834,True,True,False
d7a2dd85-5f20-4ece-8543-f1ee4b608a2d,55,M,West Jason,True,10,True,False,"['Amazon Basics', 'Books & Kindle', 'Fashion', 'Electronics']",2022-02-25,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Music']",402,True,False,False
9cd7de28-9622-4972-a919-7aa0fd2c6858,19,F,New Carlosview,False,0,True,True,"['Prime Video', 'Amazon Fresh']",2024-11-20,[],3390,True,True,False
0423cbc8-ecd7-4df7-92f9-88592ee63b58,22,M,Brianchester,True,0,False,True,"['Books & Kindle', 'Amazon Fresh', 'Fashion']",2022-07-30,"['Prime Music', 'Amazon Fresh', 'Prime Video', 'Free Two-Day Shipping']",3865,True,False,False
69f7fae2-da66-48e8-9f17-214f973bab53,64,Other,East David,True,0,False,True,"['Books & Kindle', 'Home & Kitchen', 'Electronics']",2024-09-26,"['Prime Video', 'Prime Gaming']",560,False,True,False
feaef6f2-e9cd-4683-9479-8e924b97898d,67,Other,East Michaelhaven,True,6,False,False,"['Home & Kitchen', 'Electronics', 'Amazon Fresh']",2020-02-11,"['Prime Gaming', 'Prime Video', 'Amazon Fresh', 'Prime Music']",3485,False,False,False
8f7b9011-56c2-4825-a23f-6d26057d5083,45,Other,Harristown,True,6,False,True,"['Home & Kitchen', 'Books & Kindle', 'Amazon Basics']",2024-02-06,"['Amazon Fresh', 'Prime Music']",2895,False,False,False
51eea068-2243-4bdb-8727-378f9f6b912f,62,F,North Jesus,True,6,False,False,"['Prime Video', 'Amazon Basics', 'Amazon Fresh']",2020-11-03,"['Amazon Fresh', 'Prime Gaming', 'Prime Video', 'Prime Music']",1532,True,True,False
c914c585-69ac-4fc3-ae45-9e02f57d279b,60,M,Leonfort,True,10,False,True,"['Electronics', 'Books & Kindle']",2020-01-30,"['Prime Gaming', 'Prime Video', 'Prime Reading', 'Amazon Fresh', 'Prime Music', 'Free Two-Day Shipping']",1302,False,False,False
c82a4f45-5951-4e7d-906a-c7a83324df8f,68,M,Kellyport,False,0,False,False,"['Amazon Fresh', 'Prime Video']",2021-11-01,[],1324,False,True,False
a13ff254-a3db-4a2f-9b01-3ddb0d3b12fe,43,M,South Jill,False,0,True,True,"['Books & Kindle', 'Fashion', 'Amazon Basics', 'Electronics']",2021-10-14,[],3716,True,True,False
85405cc7-f89e-4709-9667-56f407a480cf,52,F,Kelleyhaven,True,5,True,False,"['Home & Kitchen', 'Prime Video']",2018-06-08,"['Prime Video', 'Amazon Fresh', 'Prime Reading', 'Prime Music', 'Prime Gaming']",3568,False,True,True
7644e5b0-82ba-46b6-82f1-5e15f499cc0f,57,Other,Cherylberg,True,7,False,False,"['Amazon Basics', 'Fashion']",2024-03-09,"['Amazon Fresh', 'Free Two-Day Shipping', 'Prime Music']",1101,False,False,False
ae07c8f0-9a65-4964-bf10-9640afed5cd4,64,Other,South Samanthaberg,True,10,True,False,"['Amazon Fresh', 'Electronics', 'Amazon Basics']",2023-04-30,"['Prime Music', 'Prime Reading']",654,False,False,False
80aec28c-61c3-494b-9129-b93af1ff8eee,45,M,Rojasborough,True,3,False,False,"['Electronics', 'Amazon Fresh']",2019-10-09,"['Prime Music', 'Free Two-Day Shipping', 'Prime Video']",1539,False,False,False
3133209c-ea8d-4c0a-aa4e-eb7883364015,47,Other,Laurafurt,True,9,False,False,"['Books & Kindle', 'Prime Video']",2023-12-26,"['Amazon Fresh', 'Free Two-Day Shipping', 'Prime Music', 'Prime Video']",4764,False,False,False
ebf87678-f383-4ff9-b63e-dd4ba2d87b8e,70,F,Jordanville,False,0,False,False,"['Amazon Fresh', 'Prime Video', 'Books & Kindle', 'Amazon Basics']",2024-01-08,[],4304,False,False,False
45499005-e4df-49e9-b606-4d51822e5c9a,62,Other,South Danielleton,True,8,False,False,"['Electronics', 'Amazon Fresh']",2024-06-01,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Music', 'Prime Video', 'Amazon Fresh', 'Prime Gaming']",1552,False,False,False
b47b0746-edb9-4031-a31c-9eb7682376eb,27,F,Lake Glenda,False,0,False,False,"['Electronics', 'Amazon Basics', 'Home & Kitchen']",2023-11-07,[],3989,True,False,False
c8178309-3ef9-458d-a1c3-08ebe435a0ba,45,Other,Buchanantown,False,0,True,False,"['Amazon Fresh', 'Prime Video', 'Electronics']",2022-11-02,[],3393,False,False,False
e1884ec4-c283-4584-bc05-c17989d34002,35,F,Lake Isaac,True,9,False,True,"['Electronics', 'Amazon Basics']",2019-02-23,"['Prime Reading', 'Prime Music', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Video', 'Prime Gaming']",4721,True,False,False
e171799f-fd63-4702-8502-600f3499c6ee,35,Other,Savagemouth,False,0,False,False,"['Amazon Fresh', 'Electronics', 'Home & Kitchen']",2021-04-27,[],578,False,False,True
425c1115-a32f-425f-b21b-13207208503f,57,M,New Tammystad,True,7,True,False,"['Electronics', 'Amazon Fresh', 'Prime Video', 'Home & Kitchen']",2018-12-17,"['Free Two-Day Shipping', 'Prime Video', 'Prime Music', 'Prime Gaming', 'Prime Reading', 'Amazon Fresh']",1770,False,True,False
2e430a4d-e6d9-44ed-918a-15729fa77b2a,32,Other,East Chrisview,True,5,False,False,"['Home & Kitchen', 'Amazon Basics', 'Fashion']",2020-08-29,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Gaming']",3480,False,False,False
4f1299bb-8efa-482e-bec5-1ababf3ba902,58,Other,Shepherdchester,True,6,False,False,"['Amazon Fresh', 'Fashion', 'Prime Video']",2023-04-20,"['Prime Video', 'Prime Music', 'Prime Gaming', 'Amazon Fresh']",125,False,False,False
f2723a07-ff9f-4211-ac2c-5b5a52df3a75,25,Other,New Michael,False,0,False,False,"['Books & Kindle', 'Amazon Basics', 'Fashion', 'Amazon Fresh']",2019-01-05,[],1391,False,False,False
1f581b11-ec3b-44ee-b521-d0d6c12b3ab0,52,Other,Eatonport,True,1,True,False,"['Amazon Fresh', 'Prime Video', 'Books & Kindle', 'Amazon Basics']",2018-01-08,"['Amazon Fresh', 'Prime Reading', 'Prime Music', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Video']",4189,False,False,False
f7b3f783-cfaf-4010-9db2-f8d3d58ae2e8,20,M,New Heather,True,3,True,False,"['Amazon Fresh', 'Prime Video', 'Electronics']",2024-01-20,"['Prime Music', 'Prime Video', 'Prime Gaming', 'Amazon Fresh', 'Prime Reading', 'Free Two-Day Shipping']",2277,False,False,False
0537c680-46ce-4b2a-92c2-a4358bf58e7e,61,M,North Erika,True,8,False,True,"['Amazon Fresh', 'Electronics', 'Books & Kindle']",2019-01-23,"['Amazon Fresh', 'Free Two-Day Shipping', 'Prime Video', 'Prime Gaming']",3923,True,False,False
ee480946-63e6-4de8-98df-f082c8489900,28,M,Lake Melissa,True,10,False,False,"['Amazon Fresh', 'Fashion', 'Books & Kindle', 'Amazon Basics']",2024-05-12,"['Prime Video', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Music', 'Prime Gaming']",1712,False,False,True
8592fb20-8d3b-4f5e-a9cf-83bca31ff2bd,20,M,Alvarezfurt,True,10,False,False,"['Prime Video', 'Fashion', 'Books & Kindle', 'Home & Kitchen']",2021-03-18,"['Prime Gaming', 'Amazon Fresh']",1442,True,False,False
fb8677ff-8aab-462c-964c-6325c4cb2a6d,26,M,South Samantha,True,10,False,False,"['Home & Kitchen', 'Electronics']",2023-01-22,"['Prime Music', 'Prime Video', 'Prime Gaming', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Reading']",3233,True,False,False
d5d5c71e-cf42-4cf9-ab58-87bd55fe8839,29,F,East Melissaton,True,6,False,False,"['Fashion', 'Home & Kitchen', 'Prime Video', 'Books & Kindle']",2023-07-02,"['Prime Music', 'Prime Video', 'Free Two-Day Shipping', 'Amazon Fresh']",2028,True,False,False
b8dcc232-7f8f-4931-8401-98a6aed395c1,30,M,Port Garytown,True,7,False,True,"['Electronics', 'Home & Kitchen']",2019-01-26,"['Prime Reading', 'Prime Gaming']",4343,True,True,False
f8cc58d0-f9bd-4714-9758-7769da907c0e,47,Other,South Connie,True,6,True,False,"['Fashion', 'Prime Video', 'Amazon Basics', 'Electronics']",2021-03-10,"['Prime Video', 'Free Two-Day Shipping', 'Prime Gaming', 'Amazon Fresh', 'Prime Music']",2800,False,False,False
0cb806a1-f0b8-49bd-8379-10b036732323,63,M,East Mark,True,8,True,False,"['Books & Kindle', 'Fashion', 'Prime Video', 'Amazon Fresh']",2024-02-09,"['Prime Video', 'Amazon Fresh', 'Prime Reading']",3314,True,False,False
08e92235-0f78-433f-aeb1-10ca001fef36,63,F,Jimenezmouth,True,6,False,False,"['Home & Kitchen', 'Fashion', 'Prime Video']",2021-09-09,"['Prime Video', 'Prime Gaming', 'Amazon Fresh', 'Free Two-Day Shipping']",1088,False,False,False
40eafd6e-865b-4d2b-b2ac-3e0bb752b2b9,39,M,Adamhaven,True,10,False,True,"['Books & Kindle', 'Prime Video', 'Amazon Basics', 'Electronics']",2019-06-27,"['Prime Video', 'Amazon Fresh', 'Prime Gaming', 'Prime Music', 'Free Two-Day Shipping']",3623,False,False,False
cd964825-a950-4746-a4fe-195db709e7a2,40,Other,Port Colleen,True,8,False,True,"['Home & Kitchen', 'Amazon Basics']",2020-07-06,"['Amazon Fresh', 'Prime Reading', 'Prime Music', 'Prime Video', 'Prime Gaming', 'Free Two-Day Shipping']",3896,False,False,False
0efed6ee-224a-4656-9e78-1d86e8996f86,48,Other,West Michaelside,True,9,True,False,"['Fashion', 'Prime Video', 'Home & Kitchen', 'Amazon Fresh']",2018-01-21,"['Free Two-Day Shipping', 'Prime Video', 'Prime Gaming', 'Amazon Fresh']",2850,False,False,False
8a9576d2-e285-42ff-9e09-fa5b99a55963,69,M,Colinside,True,5,False,False,"['Electronics', 'Fashion']",2020-01-08,"['Free Two-Day Shipping', 'Prime Reading', 'Prime Gaming', 'Amazon Fresh']",3179,False,False,True
c8a4b434-7a15-4f73-a1b3-b47c60b2fe3f,32,F,South Gracetown,False,0,False,False,"['Fashion', 'Electronics']",2018-10-23,[],927,False,False,False
f55ee517-11a4-4978-9829-0be22fffa95e,39,Other,Mcfarlandview,True,7,False,True,"['Electronics', 'Home & Kitchen', 'Prime Video']",2021-04-04,"['Prime Reading', 'Amazon Fresh']",601,True,False,False
57c1f427-1a0a-4d64-a1d4-0647dcf1e58e,24,F,South Joshuamouth,True,10,True,False,"['Home & Kitchen', 'Fashion', 'Amazon Fresh']",2024-03-31,"['Free Two-Day Shipping', 'Prime Video', 'Prime Gaming', 'Amazon Fresh', 'Prime Music', 'Prime Reading']",3620,True,False,False
376a5214-43d3-4b8f-aa14-3f3b6a5f4b02,26,Other,East Jackmouth,True,7,True,False,"['Books & Kindle', 'Fashion']",2022-09-07,"['Prime Video', 'Prime Music', 'Prime Reading', 'Amazon Fresh', 'Prime Gaming', 'Free Two-Day Shipping']",2997,True,False,False
d8955197-6192-47f3-8f9c-01fabc7ec122,25,F,Amandahaven,False,0,False,False,"['Prime Video', 'Home & Kitchen']",2021-05-03,[],1944,True,False,False
43af91d3-40c1-4659-9bab-8d2ccb855558,52,Other,Lake Brianhaven,True,7,True,True,"['Books & Kindle', 'Electronics', 'Prime Video']",2022-07-23,"['Prime Gaming', 'Prime Music', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Reading']",1305,False,False,False
5a7c65cb-40a2-4f2f-9b3c-a09360e8efc8,18,F,Romerostad,True,7,False,False,"['Prime Video', 'Amazon Fresh', 'Fashion']",2019-08-22,"['Prime Music', 'Prime Video']",3444,True,False,False
0aa33970-3fa1-44ac-9aec-1968b2fc4811,64,Other,South Brianville,False,0,False,False,"['Amazon Basics', 'Electronics', 'Prime Video', 'Amazon Fresh']",2023-10-26,[],4440,False,False,True
06c83316-8032-41de-9eb1-aa99085b420a,63,M,Beckerton,False,0,False,False,"['Electronics', 'Books & Kindle', 'Fashion']",2022-07-10,[],462,True,True,False
461e8fd8-aa03-474f-a3b1-5a76bbc030c8,34,Other,North Michelletown,True,0,False,False,"['Books & Kindle', 'Amazon Basics']",2018-12-30,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Gaming', 'Amazon Fresh', 'Prime Music', 'Prime Video']",4328,True,True,True
06b13795-a84b-4561-8a0a-5fcd3648fb5d,20,F,Russellmouth,False,0,False,False,"['Prime Video', 'Fashion', 'Home & Kitchen']",2022-06-06,[],4053,False,False,False
bca0c393-77f7-4216-ba3d-59407c9e5dd8,41,Other,Lake Alexandriaberg,False,0,True,False,"['Books & Kindle', 'Amazon Fresh', 'Amazon Basics']",2018-12-22,[],3301,False,False,False
af3548c8-f4ce-4165-9411-d9a8fea9d56e,24,M,Lake Amandachester,False,0,False,False,"['Prime Video', 'Amazon Fresh', 'Amazon Basics']",2018-02-03,[],124,False,True,False
4fac3a94-49f1-4618-9314-d91b2559d21b,57,Other,Amberstad,False,0,False,False,"['Electronics', 'Home & Kitchen']",2019-01-25,[],3065,False,False,False
62e7abd7-e018-4ddb-8fc3-29c4e05886aa,58,Other,Millerland,False,0,True,True,"['Books & Kindle', 'Fashion']",2021-11-17,[],151,False,False,True
1e265fc9-5c8a-48b0-9982-5927ebeb827a,66,Other,Hodgetown,True,3,False,True,"['Books & Kindle', 'Fashion', 'Amazon Basics']",2020-08-21,"['Free Two-Day Shipping', 'Prime Video']",234,False,False,True
eaddb32e-8acd-4c03-b5d2-74f2aaa50050,30,Other,South Jamesberg,False,0,False,False,"['Home & Kitchen', 'Amazon Basics', 'Prime Video']",2024-12-01,[],3235,False,True,False
9ae70392-25d1-45cf-9675-c469fbb8da83,37,F,North David,False,0,True,False,"['Prime Video', 'Books & Kindle', 'Amazon Basics']",2024-11-05,[],1554,False,True,False
2db4503e-7a29-4e2a-9fa5-002120e6db07,18,M,West Jeremybury,True,3,True,False,"['Books & Kindle', 'Amazon Basics', 'Prime Video']",2022-04-08,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Music', 'Amazon Fresh']",2150,False,False,False
e96dcabf-7922-4e99-9b2c-cc50a4272d5a,19,F,North Stephanieland,False,0,False,True,"['Electronics', 'Fashion']",2018-08-06,[],1208,True,False,False
ef2312d9-d239-48eb-937e-1e02cadf0ffa,56,F,Davidborough,False,0,False,True,"['Prime Video', 'Electronics']",2018-05-15,[],3544,False,False,False
f0799415-97b9-48f4-a126-4c7766dfaf88,35,Other,North Kaitlynburgh,True,6,False,False,"['Fashion', 'Amazon Fresh']",2020-11-30,"['Prime Video', 'Prime Reading']",2730,True,False,False
981d86bf-150b-4227-9c33-60f69a99d4b6,58,M,Silvastad,False,0,False,False,"['Prime Video', 'Home & Kitchen', 'Electronics', 'Books & Kindle']",2019-08-15,[],4049,False,False,False
ea0fb0ae-4d0b-4220-a6f3-ea3627b50e44,23,F,Port Seanstad,True,0,False,False,"['Amazon Basics', 'Fashion', 'Prime Video']",2022-12-27,"['Prime Music', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Gaming', 'Prime Reading']",3803,False,False,False
ec98d2bb-e365-410a-bc2a-eeaacb261018,20,Other,Wernerport,True,0,True,False,"['Books & Kindle', 'Amazon Fresh', 'Amazon Basics']",2022-04-23,"['Amazon Fresh', 'Prime Music', 'Prime Video', 'Prime Gaming']",2962,False,True,False
84214b45-4b5b-4c04-a78e-1e37d57c04ce,53,M,Port Janetside,True,0,False,True,"['Amazon Fresh', 'Electronics', 'Fashion', 'Amazon Basics']",2018-07-12,"['Prime Gaming', 'Prime Music', 'Prime Video', 'Free Two-Day Shipping']",2464,True,True,False
8f59ea8c-013c-45c9-8b2d-cfeb5690596b,30,M,Lake Jason,False,0,True,True,"['Books & Kindle', 'Fashion', 'Home & Kitchen', 'Amazon Basics']",2019-12-12,[],1339,True,True,True
7512d1fb-742d-4ef6-90d0-f7032b44cda2,45,M,New Johnburgh,True,0,False,False,"['Prime Video', 'Home & Kitchen', 'Fashion']",2021-10-03,"['Prime Video', 'Prime Music', 'Prime Gaming', 'Amazon Fresh', 'Prime Reading']",2898,True,True,False
77f84fec-5f2f-4115-9038-22d7e3745f03,20,M,Lake Melanieville,True,6,False,True,"['Amazon Basics', 'Books & Kindle']",2024-11-10,"['Amazon Fresh', 'Prime Music', 'Prime Video', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Reading']",2547,False,False,False
f4257eea-f342-4850-a06d-0d402082970d,62,M,Williamfurt,True,5,False,False,"['Fashion', 'Amazon Basics']",2021-06-10,"['Prime Gaming', 'Prime Music', 'Amazon Fresh']",1939,True,True,False
9638c422-845e-4de1-ac05-5916e05b7bd5,36,Other,Amyview,True,10,True,False,"['Amazon Fresh', 'Electronics', 'Books & Kindle', 'Home & Kitchen']",2019-01-25,"['Prime Reading', 'Prime Music']",1664,True,False,False
d90bc776-4180-461f-8839-4587665e0d2c,61,F,Websterhaven,True,0,False,False,"['Fashion', 'Books & Kindle', 'Electronics']",2024-01-11,"['Prime Video', 'Prime Music', 'Amazon Fresh', 'Prime Reading', 'Prime Gaming', 'Free Two-Day Shipping']",3583,True,True,True
e68abd47-3338-4980-9028-e23bba953987,68,Other,New Dakotaport,False,0,False,True,"['Amazon Basics', 'Prime Video', 'Electronics', 'Home & Kitchen']",2019-12-12,[],1313,True,False,False
70529063-4b4a-4449-bc7e-d6fa248b2bfc,34,F,Goodwinton,True,2,False,False,"['Fashion', 'Books & Kindle', 'Home & Kitchen', 'Electronics']",2022-09-18,"['Free Two-Day Shipping', 'Prime Music', 'Amazon Fresh']",3520,True,True,True
32dd8fe0-e09f-464c-99cf-3af6705e0ecb,49,F,Russellberg,True,1,False,False,"['Prime Video', 'Electronics']",2022-07-27,"['Free Two-Day Shipping', 'Prime Video']",437,False,False,False
8842273e-de93-43ea-a19a-a500dfcedb7c,21,Other,Kingshire,False,0,True,False,"['Prime Video', 'Amazon Fresh', 'Amazon Basics']",2020-02-15,[],3057,False,False,False
a657727b-2f22-4984-9ef2-8ee172a414da,52,Other,Charlesborough,True,4,False,False,"['Fashion', 'Amazon Fresh']",2018-12-17,"['Prime Music', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Gaming', 'Prime Video']",598,False,False,False
ecd34827-1554-4815-a3e7-819e602549a8,36,F,New Thomasview,True,9,False,False,"['Fashion', 'Amazon Fresh', 'Electronics']",2020-05-03,"['Amazon Fresh', 'Prime Music', 'Free Two-Day Shipping', 'Prime Gaming']",1538,True,False,False
